name,source,ra,dec,l,b,theta_D,d_mpc,R_Thales
,CF3,213.07,-21.18638888888889,327.01644116517036,37.87540324313866,22.677742778396844,204.17,221.2774150933234
,CF3,249.16541666666666,-65.81555555555555,323.3528494485783,-12.338942737647667,41.40725378212156,204.17,272.2167434726478
,CF3,216.66958333333332,-36.181666666666665,323.6366856624991,22.831617842423146,17.16005991589351,204.17,213.68222136703574
PGC648636,CF3,150.89791666666667,-35.461111111111116,268.43501175114335,15.931899774984078,35.31607251687199,204.17,250.2158587253979
,CF3,211.88541666666669,-26.551944444444445,323.3482417981734,33.28476383244409,18.001808588540737,204.17,214.6792442569118
,CF3,229.34541666666667,-19.983055555555556,343.67590315261737,31.10735614882407,34.497958854103615,204.17,247.7351213124322
PGC851781,CF3,206.21249999999998,-19.694444444444446,319.788537154552,41.422428539557,20.49686072537365,204.17,217.96933893469628
,CF3,180.80458333333334,-6.901944444444445,282.2646793816374,54.02358959209697,33.58650148315118,204.17,245.08686100104228
AGC530541,CF3,204.84125,-35.72,313.7536469138053,26.142603086341552,7.97682032627621,204.17,206.16479035310343
,CF3,208.57375,-27.853055555555557,319.51955106817167,32.98595511853299,14.978577219007368,204.17,211.35117816587194
2MRS_173.05-5.59,2MRS,173.05435,-5.59392,269.65096556432127,52.0837626594278,38.031976861395144,204.1917808219178,259.2361660787571
2MRS_253.13-58.91,2MRS,253.12955,-58.90511,329.965977874855,-9.35339850055356,42.09691065571759,204.1917808219178,275.1866329769392
2MRS_145.95-25.17,2MRS,145.94984,-25.17367,257.91330643634103,20.872616148883843,43.34991451698426,204.24657534246575,280.8767779802895
2MRS_251.04-64.91,2MRS,251.0387,-64.91178,324.57530536197476,-12.356429329766689,41.951850620898185,204.36986301369862,274.79894204707597
2MRS_182.14-7.62,2MRS,182.14438,-7.62406,284.7819160046582,53.73048474574316,32.45057203318428,204.3972602739726,242.21856250256155
2MRS_211.97-16.78,2MRS,211.96608,-16.78076,328.0170115367574,42.33789072905068,25.679779525754373,204.3972602739726,226.7981071631928
2MRS_247.27-67.46,2MRS,247.26776,-67.45974,321.57924967112444,-12.861412020857443,41.16961911796705,204.46575342465752,271.61996878826415
2MRS_190.62-10.90,2MRS,190.61818,-10.89883,299.36281857990133,51.91078081124396,27.251075351366225,204.46575342465752,229.99301181099923
2MRS_203.28-37.15,2MRS,203.27563,-37.14728,312.07998831887807,24.983257274111583,6.416377830244461,204.46575342465752,205.75459703238738
2MRS_185.78-43.02,2MRS,185.77713,-43.01748,297.44241882098095,19.55210818879093,8.861352026413924,204.4794520547945,206.94960282912785
2MRS_154.68-18.23,2MRS,154.67587,-18.22839,259.4359169086827,31.454444979356605,40.376132683319796,204.53424657534248,268.4852171790005
2MRS_238.40-19.35,2MRS,238.40059,-19.35182,351.41086790931325,25.91446764479387,41.690723265339486,204.6027397260274,273.9924588811594
2MRS_195.02-10.49,2MRS,195.02414,-10.4891,306.41574183917294,52.32407006452817,27.34516895479851,204.6164383561644,230.35766807872605
2MRS_191.39-8.09,2MRS,191.39215,-8.09176,300.4142235582027,54.75129537029645,29.944058665740073,204.67123287671234,236.20094845495018
2MRS_193.89-15.32,2MRS,193.8884,-15.31757,304.4020828992565,47.542431259308316,22.54740946021154,204.7123287671233,221.65507422603275
2MRS_150.38-30.71,2MRS,150.3772,-30.70873,264.9472632873641,19.357255418406822,37.382627556992844,204.72602739726028,257.64705631340627
2MRS_196.53-37.60,2MRS,196.53419,-37.59652,306.1487863763348,25.183402612113873,1.0564137451706024,204.73972602739727,204.7745322156727
2MRS_174.89-36.62,2MRS,174.8891,-36.61531,287.19727836121535,24.050422709394333,16.212753169299205,204.78082191780823,213.26191501103395
2MRS_226.21-27.45,2MRS,226.20563,-27.45271,336.0304797830009,26.71343442843149,27.90836122709021,204.7945205479452,231.74735554943274
2MRS_251.94-58.02,2MRS,251.93701,-58.01905,330.2660591565362,-8.31119293623206,41.41748420538887,204.84931506849315,273.16548010906905
2MRS_244.51-34.18,2MRS,244.51457,-34.18231,344.4048530308635,11.570778498394763,39.57220774511576,204.93150684931507,265.8608798329898
2MRS_199.41-33.69,2MRS,199.41461,-33.69227,309.1582303792749,28.86228383166989,5.352631186014753,204.95890410958904,205.8565565214835
2MRS_196.58-54.78,2MRS,196.57759,-54.78433,305.09618837578233,8.024910278911076,16.975337905221622,204.97260273972603,214.30997827061094
2MRS_201.79-31.64,2MRS,201.78966,-31.63891,311.76587385247393,30.61937208138556,8.205423203616029,205.1095890410959,207.2310702362092
,CF3,193.67708333333334,-16.903333333333332,304.0573032076026,45.961270352502815,20.974923530051026,205.12,219.67637549256534
,CF3,201.98,-24.499166666666667,313.4254229043261,37.62810468124469,14.519386765116428,205.12,211.88706568191623
,CF3,230.7375,-16.66361111111111,347.3624536826839,32.83555967008038,37.64298731281399,205.12,259.04496347606573
PGC182686,CF3,172.9379166666667,-21.51638888888889,279.3227389573101,37.674994062447595,25.20458146076504,205.12,226.70378659647025
PGC549826,CF3,197.935,-43.35194444444445,306.8418415666622,19.36562375371054,5.886546428707616,205.12,206.20734653163183
AGC530534,CF3,204.60541666666666,-35.643055555555556,313.56212486097274,26.256993747979163,7.819841962344256,205.12,207.0453599939158
PGC1054641,CF3,169.06208333333333,-4.702500000000001,263.4855985606097,50.7321877125441,40.8234398423416,205.12,271.0618448463471
2MRS_171.36-53.30,2MRS,171.35983,-53.29548,290.16967289385366,7.431928184502431,22.5684399647543,205.13698630136986,222.14874700868955
2MRS_202.18-40.87,2MRS,202.1792,-40.87388,310.49204574984367,21.449990867847415,6.169195474599231,205.2054794520548,206.400770026251
2MRS_230.83-41.69,2MRS,230.82741,-41.69176,331.03206795750526,12.746812194810326,27.43437623810872,205.21917808219177,231.22268588498184
2MRS_192.99-15.05,2MRS,192.98785,-15.05101,303.11654357582205,47.820555930231976,22.86907533964149,205.26027397260273,222.77113293040173
2MRS_199.78-37.23,2MRS,199.78238,-37.23466,309.02556819339776,25.309223413231557,3.6567546079130158,205.26027397260273,205.67902796700406
2MRS_175.62-15.23,2MRS,175.62321,-15.23144,279.3195758658372,44.45629999349714,28.47833337739311,205.31506849315068,233.5786745691757
2MRS_205.31-46.78,2MRS,205.31471,-46.77589,311.73809398239945,15.242223686341594,11.623334045999144,205.32876712328766,209.62754078572053
2MRS_203.26-33.10,2MRS,203.25635,-33.10046,312.88225860817596,28.96649224151361,8.063573160365287,205.32876712328766,207.37911653465812
2MRS_210.34-31.95,2MRS,210.33591,-31.95481,319.8055403759255,28.616117075719266,13.689130208039463,205.3972602739726,211.40234820092675
2MRS_253.49-67.11,2MRS,253.49025,-67.1129,323.42402288233257,-14.49706792203642,43.3910390682927,205.45205479452054,282.7261726245294
2MRS_209.05-27.75,2MRS,209.05464,-27.74956,320.04054430303285,32.96090681761597,15.353131832411998,205.5205479452055,213.12654243812483
2MRS_201.20-34.31,2MRS,201.19521,-34.30662,310.73122518755065,28.05967322970683,5.96992426518336,205.54794520547946,206.66878702306346
2MRS_196.83-36.13,2MRS,196.83398,-36.12708,306.5227149531213,26.63380216079522,2.13259972728059,205.58904109589042,205.7315343037207
2MRS_201.95-34.00,2MRS,201.95352,-34.00214,311.4874633950077,28.26458035295087,6.65315620351103,205.67123287671234,207.06567419510793
2MRS_202.45-31.61,2MRS,202.44896,-31.60693,312.41512263291906,30.55751130505053,8.59371331112364,205.72602739726028,208.06198452513826
2MRS_202.35-32.68,2MRS,202.35355,-32.68272,312.1113939114535,29.511225842313586,7.763300904138545,205.87671232876713,207.7811164848111
2MRS_207.03-33.46,2MRS,207.02658,-33.46347,316.29412697361346,27.93362997307519,10.522445538825046,205.93150684931507,209.4537988875896
2MRS_203.74-40.77,2MRS,203.7439,-40.77074,311.7643676498691,21.35313815104594,7.207053563579699,205.93150684931507,207.57147420917116
2MRS_202.34-26.67,2MRS,202.33676,-26.67266,313.33529151279214,35.432120116070614,12.664778082997554,206.02739726027397,211.16514933895704
2MRS_238.15-65.57,2MRS,238.14864,-65.57184,320.24249026340004,-8.987906224464632,37.092320288947846,206.04109589041096,258.3053718342771
PGC043706,CF3,193.17375,-15.986388888888888,303.373952531412,46.88428218955154,21.922593145846033,206.06,222.1218285692598
,CF3,198.05999999999997,-47.66916666666666,306.5559371663051,15.05615434879518,10.05034933507997,206.06,209.2713149061007
PGC182878,CF3,178.06291666666667,-11.44888888888889,280.5803330563288,48.83728882304155,30.533505315070524,206.06,239.23405651408706
PGC570980,CF3,204.19125,-41.87722222222222,311.9005676585477,20.203816039152482,7.971477543359853,206.06,208.0705381898778
,CF3,233.36291666666668,-32.402499999999996,338.4017011456916,19.087431470622533,31.436709413255652,206.06,241.5095404851305
PGC948558,CF3,162.71958333333336,-12.722777777777777,262.7843669987892,40.567455797033084,38.30325907457932,206.06,262.5834125358688
PGC971030,CF3,210.92583333333334,-11.012222222222222,330.00617861085874,48.024316336742544,30.285914349110005,206.06,238.62806356985436
2MRS_203.07-37.55,2MRS,203.07216,-37.5494,311.8268117983089,24.61577589919991,6.208068038368733,206.0958904109589,207.31161833317455
2MRS_207.76-34.94,2MRS,207.76239,-34.93978,316.53972465448203,26.351849333827865,10.48408404975246,206.0958904109589,209.59497539259368
2MRS_242.47-65.01,2MRS,242.46944,-65.01347,321.9860131046518,-9.770689718288258,38.51199062774186,206.16438356164383,263.47631475927756
2MRS_156.19-20.29,2MRS,156.18831,-20.29384,262.2526097616517,30.755569785544214,37.99521631035925,206.34246575342465,261.8352688712466
2MRS_213.52-18.37,2MRS,213.52499,-18.37075,328.9749416478771,40.283887163571535,25.17916463280445,206.35616438356163,228.02244042467098
2MRS_229.21-24.27,2MRS,229.2052,-24.26645,340.57108032779166,27.781943249654695,31.87583375696378,206.3972602739726,243.0506332525925
2MRS_210.15-25.80,2MRS,210.15396,-25.79528,321.88824066186976,34.51715397618444,17.440087285399397,206.3972602739726,216.34232901760123
2MRS_207.97-9.01,2MRS,207.9718,-9.01406,327.0844537779695,51.00090243490695,31.0251459585595,206.43835616438355,240.90143101554264
2MRS_171.37-53.70,2MRS,171.37067,-53.69624,290.3086110624315,7.055559581472631,22.7872790330884,206.5068493150685,223.9894095012564
2MRS_203.71-36.52,2MRS,203.71413,-36.52125,312.5873290094852,25.53512816434296,6.881288805476905,206.56164383561645,208.06040230130122
2MRS_197.85-44.38,2MRS,197.84927,-44.37778,306.68731162351366,18.348385152743557,6.833634554953183,206.57534246575344,208.05338913295574
2MRS_203.75-15.43,2MRS,203.74615,-15.42962,318.16808297494975,46.149880402770634,23.633196046680467,206.58904109589042,225.50173115565738
2MRS_197.81-44.38,2MRS,197.8074,-44.37838,306.6558351534652,18.35021758922033,6.825205847249913,206.64383561643837,208.11870562901325
2MRS_200.99-31.65,2MRS,200.99007,-31.64587,310.9825964132848,30.716972518818086,7.785344451441853,206.75342465753425,208.67689929882832
2MRS_201.90-31.26,2MRS,201.89613,-31.26154,311.94129974133233,30.97707537997242,8.557016737128409,206.84931506849315,209.17782316122765
2MRS_160.82-12.36,2MRS,160.82338,-12.36026,260.5639556556106,39.744183974630864,39.84409875071592,206.84931506849315,269.4084931964137
2MRS_230.43-9.50,2MRS,230.42938,-9.50134,353.00100723538816,38.35023995656667,42.45565114626383,206.93150684931507,280.47098688930686
,CF3,182.63416666666666,-1.3141666666666667,282.2063428052325,59.90149486975459,38.312324106988314,207.01,263.82697530496597
PGC047273,CF3,202.16125,-31.346944444444443,312.1852499937207,30.855400144941083,8.632047351169032,207.01,209.3817537009808
PGC088843,CF3,201.76833333333332,-31.335555555555555,311.8016829567394,30.92170963892551,8.431521921235845,207.01,209.2718490648303
PGC098286,CF3,201.9525,-31.479166666666664,311.95520156680533,30.754509776129417,8.416909913071901,207.01,209.26394515205422
,CF3,202.65208333333334,-32.309999999999995,312.47049778652945,29.835212338378696,8.203284226450343,207.01,209.15001168597547
,CF3,160.65708333333333,-45.79888888888889,280.6570739052964,11.428184148791116,26.73477660117949,207.01,231.78854231380024
,CF3,224.0925,-13.458333333333332,343.6298576959021,39.34407020761745,35.36651901925718,207.01,253.85480083713452
PGC506957,CF3,166.5725,-47.07277777777778,284.9646313537802,12.097737998718692,22.909345135960827,207.01,224.73680647967473
PGC728560,CF3,202.33416666666665,-29.504444444444445,312.72804267169965,32.64538101946745,10.205271145321356,207.01,210.3376868737967
,CF3,228.55916666666667,-23.209444444444443,340.7455588059346,28.983362598768608,31.979720690419807,207.01,244.0477613271561
,CF3,205.75625,-19.967499999999998,319.1399999142537,41.27499803986255,20.067277398767793,207.01,220.38978239430168
PGC871063,CF3,153.25291666666666,-18.21722222222222,258.2316726000057,30.581606348511652,41.4579018426502,207.01,276.21870023394365
,CF3,190.61833333333334,-10.898888888888889,299.3630676529862,51.910730511109406,27.250996138197756,207.01,232.85473813948437
,CF3,168.60666666666665,-7.2619444444444445,265.1107178907265,48.35630628706883,38.93061944198449,207.01,266.1113486342052
,CF3,171.46333333333334,-4.3125,266.35695356484774,52.37431333388597,39.92571671780848,207.01,269.93892808405093
,CF3,198.68374999999997,-8.35361111111111,312.7841718288892,54.07188179116417,29.6445663514301,207.01,238.18606332865696
,CF3,205.32875,-34.375277777777775,314.50845754018593,27.372774030389547,8.853458641054859,207.01,209.5062224235605
LEDA,CF2,199.735,-14.903611111111111,312.7805531316648,47.441541085679255,23.273914373519986,207.01,225.34733024268064
LEDA,CF2,150.89791666666667,-35.46136111111112,268.43517264232526,15.931703396669699,35.315998194409666,207.01,253.69612241499803
2MRS_203.84-40.05,2MRS,203.83784,-40.05062,311.9808583080586,22.0482850437994,7.046927694382214,207.06849315068493,208.64459388468381
2MRS_199.87-70.13,2MRS,199.86919,-70.13034,305.32905310501604,-7.389199696021974,32.39078505388617,207.0958904109589,245.2539486475923
2MRS_174.62-36.42,2MRS,174.62085,-36.42046,286.9075086975017,24.170790540424594,16.461002267448702,207.2054794520548,216.06121850549852
2MRS_190.38-11.37,2MRS,190.37666,-11.36948,299.0262669246547,51.42694133207298,26.819290580915993,207.24657534246575,232.2262302608282
2MRS_181.56-48.06,2MRS,181.55817,-48.05982,295.1696840196509,14.129448307127092,14.268434560120403,207.2876712328767,213.88568943374418
2MRS_154.66-18.33,2MRS,154.65919,-18.33053,259.49889563489245,31.366159032539695,40.32650548801626,207.35616438356163,271.9892257710201
2MRS_199.36-33.93,2MRS,199.35933,-33.9267,309.0753348561457,28.63472043915826,5.14103094061185,207.7123287671233,208.55129923932495
2MRS_214.52-38.39,2MRS,214.51851,-38.39115,321.03561790591374,21.415882701093626,15.156638939259688,207.72602739726028,215.2122632102955
2MRS_203.07-38.25,2MRS,203.06894,-38.25215,311.69064879593054,23.924070498950833,6.183652312437382,207.83561643835617,209.05193537263554
2MRS_147.23-26.04,2MRS,147.23375,-26.04222,259.4527626579329,21.040140079138336,41.91650321024875,207.84931506849315,279.32262380407246
2MRS_195.29-38.92,2MRS,195.29427,-38.91566,305.00413550366665,23.916900964067292,1.0831055773068754,207.93150684931507,207.96866476066987
2MRS_207.99-50.79,2MRS,207.98784,-50.7879,312.6062220511958,10.943663248177097,15.797902822742468,207.95890410958904,216.12228386310886
2MRS_159.50-16.89,2MRS,159.49857,-16.88917,262.74631488360177,35.36649517432121,37.660063459710685,207.95890410958904,262.6905979394043
,CF3,213.82500000000002,-2.4447222222222225,340.5812978382589,54.180101861499786,39.28015339172047,207.97,268.674415960636
,CF3,191.70666666666668,-17.90861111111111,301.3818754021329,44.94926018407979,20.162858554325343,207.97,221.54714884037244
PGC822681,CF3,197.9625,-21.86416666666667,309.18852666485554,40.75947916779507,16.141758145892357,207.97,216.50533590061278
PGC853880,CF3,194.94666666666666,-19.53805555555556,305.6346491199036,43.289877827930674,18.297265068526922,207.97,219.0448035109446
,CF3,199.20625,-17.794722222222223,311.44139200340294,44.65715988605956,20.339002453107263,207.97,221.79857539689945
PGC966738,CF3,196.30458333333334,-11.358333333333333,308.3469024711297,51.36847161155156,26.49269839461948,207.97,232.37099557275664
2MRS_175.73-36.29,2MRS,175.7323,-36.28942,287.8031965697913,24.561559275817576,15.60901510870593,207.97260273972603,215.9362804779212
2MRS_198.36-47.51,2MRS,198.35652,-47.51007,306.77649622371274,15.197475150183202,9.942997631762735,208.02739726027397,211.19961022368204
2MRS_201.71-31.40,2MRS,201.70729,-31.39578,311.73048980400677,30.870605166086328,8.351987918751684,208.08219178082192,210.3126842682365
2MRS_150.04-32.53,2MRS,150.04097,-32.53336,265.9386035523787,17.76724092970497,36.95389896300808,208.13698630136986,260.457905610129
2MRS_242.86-32.62,2MRS,242.85661,-32.61996,344.5337025629329,13.654194056775165,38.83096267099649,208.21917808219177,267.2906069303396
2MRS_194.36-39.80,2MRS,194.35553,-39.80449,304.18093646474574,23.052746922050577,2.0859909197389808,208.2876712328767,208.4257901139308
2MRS_165.70-46.90,2MRS,165.70398,-46.89753,284.3384957585564,12.01518580241797,23.44906839145426,208.34246575342465,227.0975014625201
2MRS_189.56-10.62,2MRS,189.5636,-10.62094,297.6520425438701,52.11560546912574,27.684632276991803,208.35616438356163,235.292902278087
